"case","prediction","Event_1","Event_2","Event_3","Event_4","Event_5","Event_6","Event_7","Event_8","Event_9","Event_10","Event_11","Event_12","Event_13","Event_14","Event_15","Event_16","Event_17","Event_18","Event_19","Event_20","Event_21","Event_22","Event_23","Event_24","Event_25","Event_26","Event_27","Event_28","Event_29","Event_30","Event_31","Event_32","Event_33","Event_34","Event_35","Event_36","Event_37","Event_38","Event_39","Event_40"
"JFC_6751","CMS2",0.289260403478466,0.383059736297359,0.172312505881799,0.765014182983005,0.753000422580991,0.639056067838121,0.450379109296068,0.445146453285724,0.445179143608522,0.49066220962809,0.363116433825339,0.296426061459418,0.907784888986498,0.30346318660304,0.837744038086385,0.42808328778483,0.209406391019002,0.622497710864991,0.923706753179431,0.402517128968611,0.469123738817871,0.654831500258297,0.47526480560191,0.745469601126388,0.116096213692799,0.0394116744864732,0.397289210697636,0.719801659230143,0.221512355841696,0.57459341804497,0.567355565028265,0.669316798914224,0.122645193478093,0.780034420778975,0.302289913408458,0.558517604833469,0.255744525929913,0.777085045585409,0.593811155064031,0.208928428590298
"VNK_1245","CMS2",0.600795542724107,0.279794177253761,0.254556902124245,0.759158101665091,0.590470614859518,0.599266304040867,0.269916369929605,0.371574943072097,0.231823587538645,0.460063609762867,0.074791844165352,0.252942172595844,0.99053318053484,0.491437775315717,0.932738959789276,0.806034792214632,0.498169040074572,0.974964997498319,0.874247307656333,0.258043974172324,0.31913288962096,0.509439322631806,0.0186893360223621,0.815943801775575,0.643084375653416,0.229236401384696,0.066527642076835,0.126817381940782,0.784155756002292,0.962240940192714,0.111044955905527,0.40945299086161,0.596813068957999,0.0165882862638682,0.176167458994314,0.556423921370879,0.248758481815457,0.830420163925737,0.11065284605138,0.418218715116382
"MKI_6541","CMS2",0.280069099397627,0.667142315239074,0.425409168665512,0.650824333899278,0.326501229264025,0.588984554303784,0.362304450990699,0.371731491685801,0.371594396437129,0.440720011408652,0.0226295871873884,0.160270196197034,0.290728637948632,0.780481575522572,0.991156367352232,0.863964719232172,0.262774706119671,0.406569803599268,0.587486958364025,0.455774389207363,0.851295402273536,0.964522514259443,0.993652095552534,0.964388998225331,0.92923113098368,0.719650132814422,0.573231067508459,0.693030271679163,0.411073437193409,0.341818104730919,0.321214589755982,0.130548737244681,0.701867840019986,0.83798536285758,0.128342202631757,0.1069587233942,0.288107651984319,0.890398065093905,0.612060082377866,0.511427585966885
"MPH_6387","CMS2",0.586649228093909,0.505943252066369,0.341690901627171,0.635836385159245,0.583039083226657,0.582790887017173,0.365199672768718,0.696102351594334,0.268619682527299,0.413544601029023,0.347306624713669,0.313741161526833,0.232408944750205,0.845294740283862,0.997214238392189,0.146807310171425,0.880077793030068,0.43048847024329,0.4165499296505,0.106957436073571,0.649297950789332,0.630102663300931,0.715600633295253,0.352189553901553,0.298784208251163,0.562453730497509,0.679449931019917,0.965357141336426,0.174038212746382,0.053473761305213,0.11717846011743,0.936794068198651,0.312376929214224,0.280640094773844,0.121798939537257,0.785672216210514,0.172853483585641,0.43066294118762,0.251555857481435,0.0584974307566881
"LJD_18104","CMS2",0.492624841526169,0.399701087066267,0.391954941041071,0.59340457671592,0.433864344991265,0.528433415473818,0.323310560996556,0.500292867448137,0.533083995427386,0.367240794554187,0.230275475132939,0.487039804267671,0.777154497569427,0.201206636615098,0.2962377355434,0.848401354858652,0.149832552764565,0.177586667938158,0.57883547549136,0.857834212249145,0.51697358279489,0.499765909742564,0.354382114950567,0.687002551974729,0.0299763805232942,0.0958004873245955,0.013926999643445,0.553818771615624,0.699882794404402,0.476350722601637,0.542381323641166,0.2988072168082,0.543733582366258,0.798029811587185,0.411667420528829,0.186192056164145,0.044361574575305,0.199085659114644,0.300936489598826,0.263231165008619
"VRD_7853","CMS2",0.425765241474618,0.484150426650984,0.396295116539536,0.595773601408254,0.431378550034079,0.742910860779032,0.439920075853127,0.235510213841696,0.170288637228115,0.444028998174586,0.399206000382448,0.142830338753496,0.252208501799032,0.947760751936585,0.520599179202691,0.227415170054883,0.853879174217582,0.257348555605859,0.100585189880803,0.130452197277918,0.859164617024362,0.645900203147903,0.857007033424452,0.870614223415032,0.882928335806355,0.933218139456585,0.938328476157039,0.379592572338879,0.631570635829121,0.0496395111549646,0.175973501754925,0.856843828456476,0.0376074067316949,0.930741446558386,0.846664631506428,0.328208353370428,0.508354520658031,0.717515552649274,0.679480644874275,0.434758484829217
"UCK_4387","CMS2",0.395194386717079,0.454148965741656,0.349550481145128,0.604080728718611,0.490730987674129,0.651350833500423,0.559189780054201,0.472124972911565,0.125111313365896,0.338771462748964,0.573753282640666,0.13315956833717,0.499451014678925,0.118538118898869,0.482668427750468,0.125639557605609,0.509795680874959,0.0134272160939872,0.268471270101145,0.207214623922482,0.197415462927893,0.431885989615694,0.135880642337725,0.10621903417632,0.736570533365011,0.0507466997951269,0.920218099607155,0.977227113442495,0.81774762715213,0.92254568147473,0.0962416280526668,0.596412014216185,0.0933486938010901,0.545394693966955,0.759007322601974,0.454758512089029,0.00997334392741323,0.0277910437434912,0.400089194532484,0.160202613566071
"ZAU_1982","CMS2",0.252592396517387,0.338347117348316,0.093647740043874,0.710963212591619,0.780328432222721,0.572663467139674,0.505206399036824,0.490188617806922,0.245077298406245,0.290984550477048,0.231401271047539,0.156385647785734,0.130841925507411,0.0813103946857154,0.664942912058905,0.601441058330238,0.0366275745909661,0.905257825972512,0.97036410169676,0.125773933948949,0.221883825259283,0.88529948075302,0.030068940250203,0.0917883049696684,0.939339011674747,0.844163917703554,0.760728857247159,0.569385222857818,0.724786547478288,0.992399179376662,0.32822114857845,0.335758819710463,0.243999843485653,0.241401268169284,0.912789308000356,0.804982216330245,0.771173886954784,0.414745575748384,0.425697395578027,0.0898263019043952
"TZE_6183","CMS2",0.444920753835095,0.421658328514788,0.0457348334433172,0.537053491794947,0.801130812709867,0.783169530911529,0.230634081121127,0.576985984959911,0.207512706842056,0,0.352792827401872,0.344592407435232,0.848672248190269,0.246946048457175,0.348666351987049,0.0140381185337901,0.688483447069302,0.362358986400068,0.221689105499536,0.859132619574666,0.154776937095448,0.0266044870950282,0.570645752828568,0.306648083729669,0.187095422064885,0.792447776533663,0.727671426953748,0.585225659422576,0.999377481872216,0.605168637121096,0.563248992199078,0.402988365618512,0.95551588665694,0.980702682165429,0.057663950836286,0.308972422964871,0.408883623545989,0.187731316545978,0.826845738338307,0.768838379764929
"PGM_2519","CMS2",0.387942239740206,0.478720692068459,0.499089122330757,0.645857146989317,0.724352987251358,0.72570530064115,0.538028289256703,0.302693381093255,0.217540102414324,0.367018593174516,0.414183666819509,0.485987861542504,0.0808686981908977,0.188773766392842,0.582326977979392,0.674621422309428,0.431383591145277,0.304530214285478,0.745602625189349,0.263823715504259,0.347995795775205,0.603779940633103,0.965449895942584,0.145629218779504,0.317388940602541,0.36714760796167,0.972780224634334,0.0766764443833381,0.489030393771827,0.668614470632747,0.407776149688289,0.518277393188328,0.0725758045446128,0.425210643559694,0.953370759962127,0.115824052831158,0.848342047538608,0.901088373968378,0.361268921522424,0.382305338513106
"UTY_19104","CMS2",0.636577172283586,0.256224099483109,0.155487428103161,0.529681313881054,0.641599791549455,0.549390371016994,0.461677670439792,0.33572526929514,0,0.452419635509352,0.432894690724466,0.2027445400296,0.531031299382448,0.620896592270583,0.477484002243727,0.725392443360761,0.25635077059269,0.583767002914101,0.307015919592232,0.56550381379202,0.843710117042065,0.82445590547286,0.12145076924935,0.552305533085018,0.270300642820075,0.959136619465426,0.452695322455838,0.783578875707462,0.696684015449136,0.468858412234113,0.435007255757228,0.382049782201648,0.523560571484268,0.0392745756544173,0.525683050975204,0.556473899167031,0.415176240494475,0.929921016795561,0.75293132266961,0.427763114217669
"WCN_10738","CMS2",0.354527408807306,0.31778443579889,0.0228552804137728,0.640943928484519,0.538486364029204,0.617663695086571,0.397767671504492,0.573053675336049,0.211792376202435,0.28954447124104,0.0684555478194152,0.307347725441071,0.998119254363701,0.130213315831497,0.689270969247445,0.915375323034823,0.848858004203066,0.51909032301046,0.262321109650657,0.213606939883903,0.00310013792477548,0.389274670509622,0.728820873890072,0.401579327415675,0.770323563134298,0.424838728038594,0.477554590441287,0.182521323440596,0.826017128536478,0.0665601976215839,0.439770732773468,0.00244091404601932,0.919638412538916,0.815667816903442,0.962854595156386,0.69276086636819,0.624618755886331,0.574599692132324,0.362240352435037,0.214532432844862
"QNH_4361","CMS2",0.532521024018003,0.306624623479809,0.21954466162393,0.654482901922208,0.812429139894938,0.796259397330327,0.556126386547684,0.3223297477712,0.501082490406558,0.233857351901098,0.447478136461145,0.357890241544307,0.8645560357254,0.266326486133039,0.781074819387868,0.297590940026566,0.946819612756371,0.841937399702147,0.0677529179956764,0.566732046892866,0.339304756838828,0.339196612825617,0.946005410747603,0.00733610265888274,0.0338032760191709,0.379004798363894,0.497402594191954,0.476588044315577,0.825914405519143,0.0107288488652557,0.638709544669837,0.0687024644576013,0.647991500794888,0.854815360624343,0.715528248110786,0.684159765718505,0.815013395622373,0.737570099998266,0.706832699477673,0.838567446451634
"JVK_6428","CMS2",0.244118952602711,0.228590931845163,0.352555851184859,0.444909488049315,0.545385960601807,0.693109799745649,0.470508430153691,0.227458826792598,0.16406062934414,0.473635655760498,0.369627923392142,0.420604526738513,0.752669562585652,0.329101254697889,0.833066651597619,0.981233212864026,0.119000391336158,0.656212163856253,0.810603088699281,0.960380632663146,0.0623635873198509,0.559097775723785,0.0749983657151461,0.181579697644338,0.618379331426695,0.891338779125363,0.951035566162318,0.269774694927037,0.825444235699251,0.215798216639087,0.905545567860827,0.168209132738411,0.409160844050348,0.859578636009246,0.744913375936449,0.400844220304862,0.296007205266505,0.99284756090492,0.815868613542989,0.951906055444852
"GAY_8312","CMS2",0.418249278241978,0.367119740924882,0.491625566385161,0.580801852465567,0.563291934829961,0.333816496385049,0.499345039070092,0.560365323480201,0.187401582101936,0.297793642911979,0.632120057418926,0.136674949619408,0.165012866258621,0.876200258731842,0.912628053221852,0.912053186446428,0.527538263006136,0.789531602524221,0.329902939032763,0.222660131752491,0.383539304602891,0.285749599803239,0.848672043997794,0.378453304292634,0.408579750685021,0.0956831525545567,0.143069228390232,0.721086282515898,0.993003606097773,0.95180483488366,0.969237160170451,0.83107325504534,0.550194221083075,0.271064662607387,0.480167442234233,0.296788047999144,0.381761678727344,0.31182846869342,0.897170868236572,0.149163295747712
"JYM_7698","CMS2",0.271996957437677,0.338186861538637,0.57502007984622,0.77697383697022,0.704536395763343,0.926133873485946,0.452548109011495,0.355411631004158,0.371627986739162,0.705553072236339,0.489482252355932,0.375442708434333,0.689831756986678,0.341376106254756,0.6790353464894,0.358313929289579,0.154185705585405,0.489863614318892,0.262892276747152,0.125772836152464,0.519822227302939,0.799961561104283,0.772423761198297,0.858740332070738,0.757547023473307,0.562799679813907,0.347966773435473,0.495058203581721,0.647861032979563,0.879364714724943,0.229303908301517,0.702572194393724,0.230462996754795,0.863213001517579,0.522255399962887,0.419893670361489,0.628655937034637,0.214009052375332,0.789773133583367,0.822102068923414
"ARB_75410","CMS2",0.616016709073872,0.350407335499968,0.41329454868141,0.537186750155873,0.694586079284966,0.412168921996669,0.183557887670518,0.328920423750623,0.261244521437763,0.448423649380289,0.318221486294178,0.313519191667128,0.782342456514016,0.316876183962449,0.538669584318995,0.612293153535575,0.88440047414042,0.268442367203534,0.734800129430369,0.090469513554126,0.420074628433213,0.450232383795083,0.952352101681754,0.493997453479096,0.860293312929571,0.866808067075908,0.838523450074717,0.0937216165475547,0.763755867257714,0.111723294248804,0.293857445940375,0.0101183971855789,0.784721340751275,0.169056822778657,0.757149009034038,0.492100684670731,0.909910419024527,0.782883767504245,0.126645074691623,0.572112146764994
"MIQ_2135","CMS2",0.315470885168809,0.295919066087386,0.110379403695069,0.604365014754379,0.635958369068738,0.945643992380217,0.571724215823531,0.476851211688105,0.332490226532071,0.401187980099804,0.149669620562771,0.335859108100973,0.740929235471413,0.987077170750126,0.0497395920101553,0.601767586544156,0.303547721123323,0.885482171550393,0.464156195521355,0.127359867328778,0.932223964016885,0.887911191442981,0.35661864769645,0.216046281624585,0.928846631664783,0.262134527089074,0.529987460467964,0.0330193536356091,0.251318622380495,0.345173580572009,0.906818953575566,0.1404316178523,0.963835842907429,0.402027865871787,0.151519533945248,0.0804697128478438,0.161708854604512,0.997196724172682,0.040236001368612,0.375802835449576
"EVG_39110","CMS2",0.535343945045922,0.426943340962155,0.212014362768443,0.756470674356481,0.69601571597692,0.41661630879725,0.178835605700276,0.404640632875009,0.0427332520333117,0.143422280988352,0.0623743624929907,0.253140991941001,0.55471968348138,0.800306348362938,0.690043820533901,0.863623403245583,0.688333561178297,0.0401817266829312,0.181241766782477,0.958296375581995,0.245789708336815,0.762176900636405,0.00199029035866261,0.394096673233435,0.255653576692566,0.0837946746032685,0.140104468911886,0.369708492420614,0.789145511342213,0.306966414675117,0.80676748114638,0.00170889706350863,0.486766346963122,0.103534296154976,0.0851019220426679,0.709439740749076,0.592508255271241,0.81837052013725,0.293581992154941,0.798723318148404
"ELJ_8731","CMS2",0.331292771398293,0.385847992621863,0.0995498176321015,0.647615621259789,0.553512101067371,0.741903034682672,0.408261058214134,0.36323114653298,0.565436469075346,0.208250589694315,0.488611989963372,0.426499306128478,0.352825751062483,0.294211001135409,0.072737273061648,0.799892790615559,0.101834970293567,0.827977464068681,0.212004741188139,0.367894274182618,0.668350174790248,0.935702079441398,0.649906822945923,0.348983608884737,0.925930260214955,0.272245200816542,0.695157930254936,0.741948442300782,0.508330483688042,0.812634909525514,0.773691816953942,0.120273872278631,0.943003204884008,0.324143061414361,0.766062163282186,0.691502328496426,0.861810842063278,0.993283261545002,0.607359319692478,0.955433922354132
"SWZ_2581","CMS2",0.42421931126817,0.238199552946895,0.464146016977541,0.609523479532898,0.510340718102231,0.493934943698138,0.404915653314713,0.599429007930857,0.355846170926901,0.342543659622927,0.234430293409756,0.411917700287473,0.403533399803564,0.670529253548011,0.902983538107947,0.950416522566229,0.256357422098517,0.458818524377421,0.103941296692938,0.228052190737799,0.186392055358738,0.388286567525938,0.17922549485229,0.764600869268179,0.0915853686165065,0.395224497420713,0.770106194075197,0.966379613149911,0.181938954861835,0.123874746728688,0.265710121951997,0.682655714219436,0.00244366517290473,0.465527806663886,0.964741932693869,0.191429191734642,0.176700762938708,0.325340225826949,0.609781318344176,0.39977091178298
"DLB_6378","CMS2",0.248299326508286,0.271553905282559,0.454453288991088,0.728885146490075,0.508380107949057,0.336443636108452,0.128544997203748,0.54180587003993,0.62407485093023,0.333283193848061,0.0829393522496779,0.415876069871617,0.599125448614359,0.46695790393278,0.058769264491275,0.71358901518397,0.184060842497274,0.401309330249205,0.552111264318228,0.0226206723600626,0.88876756420359,0.983067127643153,0.805867952294648,0.869894550880417,0.51488009095192,0.403808906441554,0.44432729203254,0.013215369079262,0.632721275556833,0.019555359845981,0.457645019283518,0.710344166029245,0.296446641441435,0.480950654717162,0.791872333502397,0.642370974877849,0.800056052161381,0.286027677590027,0.857626112410799,0.82211891352199
"HYU_51049","CMS2",0.207855038891789,0.17895551842266,0.111686801335021,0.450517022832914,0.705802294942242,0.448963824218415,0.378458776888059,0.561937878256233,0.368005716302612,0.347558248424431,0.273892709007266,0.407924768661935,0.31392211234197,0.0230707465671003,0.15371397184208,0.532708445563912,0.163688708562404,0.73730278131552,0.755241949111223,0.55978198396042,0.979540474014357,0.471262649865821,0.527506593614817,0.96705063409172,0.938342351233587,0.361730130389333,0.540271705714986,0.44356266525574,0.886579477926716,0.898112908005714,0.459779408993199,0.953003090340644,0.228306529810652,0.401088648010045,0.858164787990972,0.419628107920289,0.477759539615363,0.786142430733889,0.724429585039616,0.456090308493003
"HXK_81106","CMS2",0.627599165129624,0.158872754475308,0.263187240232459,0.670610687138299,0.409548132574855,0.580331342372603,0.262228655664332,0.123316006336172,0.150288309050974,0.362653622852104,0.277011728193738,0.358514704401303,0.959777388954535,0.520859009353444,0.270666684256867,0.66221069986932,0.251759682083502,0.303509667748585,0.710271156858653,0.388725491473451,0.659264270216227,0.346245231805369,0.113686078460887,0.110586856026202,0.433799486840144,0.404413530370221,0.32261648401618,0.316874253097922,0.852625260828063,0.943462124560028,0.300401208223775,0.274926353478804,0.21319663641043,0.5704118211288,0.656205516075715,0.152402216568589,0.399852768750861,0.896931222872809,0.651847666595131,0.599515811773017
"OXE_87101","CMS2",0.527392517787388,0.33568471849987,0.516577401287219,0.398630539169035,0.810236508805056,0.83707201550941,0.493626021268042,0.317173925801894,0.452398938652112,0.45287571126152,0.0651107620685548,0.296104656918665,0.648988856002688,0.849543634336442,0.965792472939938,0.21651588822715,0.96559629146941,0.287165382876992,0.231784679694101,0.848852417664602,0.694525110302493,0.0461858806665987,0.302052091807127,0.105110894190148,0.704014816554263,0.093388098757714,0.657096068840474,0.720219648210332,0.0286082287784666,0.889787369407713,0.280079989694059,0.721651207655668,0.452051487285644,0.768894131993875,0.356392755405977,0.132373529020697,0.902888539247215,0.776420070556924,0.176409803330898,0.416533779585734
"LKX_6395","CMS2",0.226917462199817,0.335127032865408,0.255646440231185,0.699530594808482,0.600039929585823,0.657077327835954,0.495417466295731,0.485763442964893,0.491566970080876,0.55670642554792,0.511799080646456,0.426466418977071,0.78539072861895,0.252097119344398,0.757228246890008,0.975068111438304,0.452209578361362,0.113902488257736,0.970086478628218,0.375090943649411,0.000176045577973127,0.318425893550739,0.42066745669581,0.976468366570771,0.816326641011983,0.0220293998718262,0.227119253948331,0.548901089467108,0.643372067948803,0.402368761133403,0.0163245981093496,0.568667953833938,0.398055783705786,0.0102003153879195,0.825263475533575,0.610204877099022,0.493962636683136,0.638333153445274,0.7801615500357,0.579829914495349
"UBT_7315","CMS2",0.458794662931202,0.244361355439753,0.0628627874114013,0.472184100128383,0.603972123529599,0.711160140227156,0.365772013242583,0.21294671013758,0.38636352144843,0.284492159506511,0.316896283260062,0.305662214402479,0.76709558092989,0.880209692986682,0.0178520861081779,0.121378737734631,0.711627340409905,0.509157330496237,0.291220803745091,0.851312292041257,0.237319404724985,0.703024595975876,0.526797643397003,0.605187826789916,0.757323777070269,0.758786804741248,0.207853503525257,0.105751655530185,0.540786104509607,0.253518067067489,0.131258071167395,0.932898968458176,0.075903368415311,0.953743007499725,0.890080287121236,0.852477405685931,0.865625069942325,0.270506844390184,0.784511104226112,0.769336281344295
"ZSN_81021","CMS2",0.529345999408987,0.411427845265934,0.326279857372814,0.407623726417381,0.644516811639341,0.673694067158676,0.444204110646969,0.348589456292033,0.348349280483536,0.422028730223819,0.307284205494005,0.235927577834853,0.962569704279304,0.861713379854336,0.311916465172544,0.371474598068744,0.589280676329508,0.0732826320454478,0.930900102714077,0.663718968164176,0.200211631134152,0.561264493269846,0.237072621937841,0.410940217785537,0.810361113864928,0.264995060395449,0.415138311451301,0.708526496775448,0.66928379307501,0.187716228421777,0.354734875028953,0.354770782869309,0.762802509590983,0.593122265068814,0.915885778842494,0.757036264287308,0.138356441631913,0.844036234542727,0.00165751134045422,0.199821251677349
"TUL_15106","CMS2",0.320329124974637,0.38064351068808,0.299708438444187,0.568731242570045,0.37276876729278,0.655921938261993,0.490500233012008,0.402279852537381,0.0637936176721971,0.434238215124824,0.248393199469444,0.184185675438566,0.295688149752095,0.165507987840101,0.502479488495737,0.485345583641902,0.198938842862844,0.269641858758405,0.0894462587311864,0.682997341034934,0.733874692581594,0.714018739294261,0.455192065099254,0.699153577210382,0.906919038854539,0.746756715234369,0.517826901515946,0.375938223907724,0.754553620703518,0.798653143690899,0.664648652309552,0.796875780215487,0.423616114770994,0.7629541286733,0.60241787857376,0.169752151006833,0.618103523738682,0.558251452399418,0.345817599445581,0.975299561861902
"IKA_42810","CMS2",0.0370949412882045,0.425625475584562,0.33978183281364,0.58540116900228,0.512792969626926,0.417422167465443,0.574461407447647,0.548786220411162,0.337407406102861,0.28548224953332,0.352374719872594,0.200901836091996,0.795372388558462,0.731154118897393,0.162185432156548,0.655199899338186,0.73735565925017,0.186430252855644,0.92977106384933,0.915300757158548,0.586431649513543,0.50356692681089,0.233579488005489,0.341750585241243,0.351722282124683,0.698097879532725,0.784011083422229,0.374133482342586,0.130445978371426,0.43763952376321,0.770519091049209,0.991634323028848,0.125429901760072,0.65834268159233,0.782087322557345,0.348346068058163,0.0438848270568997,0.327836249256507,0.174913602182642,0.981545268557966
"BDH_7216","CMS2",0.368460731277358,0.446736011829229,0.228384860297631,0.579036377120116,0.334093981408931,0.690493978877096,0.379702271732784,0.431590470437949,0.254239747426755,0.255377655706311,0.360482645972982,0.412248640266358,0.0528641750570387,0.788677009986714,0.230114610632882,0.604962918441743,0.15273419697769,0.545365736586973,0.600357308285311,0.0958351457957178,0.889609772479162,0.408926921430975,0.975381995551288,0.299875701311976,0.577757286373526,0.303502092603594,0.265429464634508,0.94436828722246,0.632789792260155,0.0242051770910621,0.943446463439614,0.571348946075886,0.109302827622741,0.823508943896741,0.227611643727869,0.168643740704283,0.16558326780796,0.65446586930193,0.285193654475734,0.682430372573435
"ARJ_4681","CMS2",0.417348892808095,0.429730576696853,0.206105848316028,0.654235732320265,0.452304671798321,0.724679711832924,0.302034243965999,0.479513373255837,0.454381000336722,0.250047761659347,0.0870466846953206,0.0621830786230222,0.739862442947924,0.295527992537245,0.298278562957421,0.238526897272095,0.998985584359616,0.0401420167181641,0.47055559954606,0.988257684744895,0.667496320558712,0.800882443785667,0.0967277544550598,0.724214598536491,0.311557876877487,0.115268287714571,0.488233882468194,0.578466970240697,0.210232194745913,0.944288334343582,0.978601970244199,0.72816669754684,0.243926770752296,0.492579449201003,0.98135049501434,0.164565383689478,0.196537669980898,0.424802612746134,0.751926871947944,0.472889646654949
"IWF_24105","CMS2",0.370019943948521,0.358423572408702,0.328638713839296,0.490121387838666,0.704053123818372,0.650871854111976,0.462601882642853,0.268531153803334,0.169770153735211,0.331959206548073,0.314024094703816,0.29610065856056,0.521612700773403,0.455412518931553,0.168312864145264,0.886277656536549,0.639066473580897,0.479778660926968,0.0583518871571869,0.791927924379706,0.660700693260878,0.20127563807182,0.150717594893649,0.423758282558993,0.668838059762493,0.933744373265654,0.709276131121442,0.520891727413982,0.777556780260056,0.243499665521085,0.303171140840277,0.601345187285915,0.39935674960725,0.538335420191288,0.359008068917319,0.702609065221623,0.218411032110453,0.307553218910471,0.87420064327307,0.435144287766889
"MND_21086","CMS2",0.393513753459876,0.416614762646138,0.113707147197074,0.428696056970774,0.568946783300842,0.587762349264185,0.485704196887436,0.469503533799542,0.292536427823748,0.286327566049231,0.545227568973711,0.304736439369259,0.0566366601269692,0.366215799935162,0.698234220501035,0.105530461063609,0.253720138221979,0.90218049660325,0.273331371834502,0.818037007004023,0.747182033024728,0.357800028752536,0.854961992939934,0.964794264407828,0.381644519045949,0.262094710255042,0.922534559853375,0.566961433971301,0.343219408998266,0.114166546845809,0.28848701599054,0.38448696769774,0.685089717619121,0.82653027959168,0.045068284496665,0.0821136315353215,0.890420802636072,0.0620559942908585,0.625065109692514,0.803371540503576
"CTL_45108","CMS2",0.232270512534493,0.152066173716015,0.390464985962808,0.847159568436311,0.545167266680722,0.561765344238162,0.429683371559811,0.170747618451295,0.481522905399007,0.203882562238568,0.377140667116529,0.345669155372471,0.357410467695445,0.675859303679317,0.151342147029936,0.941395613132045,0.407108160434291,0.770181302912533,0.438064039684832,0.0389827555045485,0.769495461368933,0.833580150967464,0.375675906427205,0.0794677566736937,0.560585427563637,0.381928290240467,0.899148078169674,0.91033076797612,0.014297089073807,0.513450891245157,0.704107571160421,0.219345205463469,0.321738101076335,0.688673521392047,0.75993913016282,0.0803381793666631,0.126869704341516,0.982081166934222,0.343515084823593,0.352263804990798
"JGS_6239","CMS2",0.373317780968646,0.497339365252948,0.397722493652841,0.588156091500106,0.643371853982534,0.557608116244499,0.356673498326062,0.554504781714188,0.27959337450117,0.167261201203439,0.265156249300739,0.515315878130637,0.928541598841548,0.597267708741128,0.568803380709141,0.147369534475729,0.99309260956943,0.349900216097012,0.334102677879855,0.356518922140822,0.377972625894472,0.331007429631427,0.488946012686938,0.82872244506143,0.469981712056324,0.330233705928549,0.726506484206766,0.243411470437422,0.383719202363864,0.932031326694414,0.257481858599931,0.429519233526662,0.088388639735058,0.749298062175512,0.108969559427351,0.548115726094693,0.167441185563803,0.513053581351414,0.357157476944849,0.94084268133156
"YXH_10546","CMS2",0.236170827170879,0.299200374518427,0.542760439404566,0.778486883189821,0.481292222809082,0.370105927097309,0.372629609851476,0.484137873777875,0.364587449469036,0.352313125031098,0.21404517514421,0.545320952074685,0.13075609295629,0.103688393253833,0.97446959046647,0.699236997403204,0.494100362760946,0.215047555975616,0.155861119972542,0.732357134344056,8.79189465194941e-05,0.678748008795083,0.39381590904668,0.938463726546615,0.928433700697497,0.535650366917253,0.687938829418272,0.342550836270675,0.640448933234438,0.56087209074758,0.974044358357787,0.416693686973304,0.768108831252903,0.940039284527302,0.581444974988699,0.0951891590375453,0.761108538368717,0.631348258582875,0.545455524465069,0.015196887543425
"VXE_4821","CMS2",0.165853197009925,0.427858189152629,0.579490306070957,1,0.801163390204626,0.38998093932312,0.508073821046925,0.508412774984551,0.474073027326065,0.561749460304329,0.257550067905939,0,0.475132680265233,0.115345588652417,0.767624993575737,0.418311765184626,0.00714288465678692,0.434551479527727,0.190853055566549,0.0166210618335754,0.857306873425841,0.218325066147372,0.767882829532027,0.494929073844105,0.107628209982067,0.971046715276316,0.513864229200408,0.912088204873726,0.703811432933435,0.149774970719591,0.899733175523579,0.0487766158767045,0.0388567508198321,0.150102815357968,0.946438780985773,0.9271613904275,0.251190478680655,0.976582732051611,0.986987558193505,0.767755683744326
"ZAJ_63710","CMS2",0.59275866346938,0.429282956397178,0.538533517088797,0.703427944557412,0.66617802674483,0.499854971149125,0.248859099141226,0.414949141766736,0.511356120106082,0.287315378261784,0.37155844236498,0.396377975455965,0.146147887222469,0.499709248077124,0.455331204924732,0.409689832711592,0.373540382832289,0.534538830630481,0.971015724586323,0.657281344756484,0.355689542368054,0.818134868750349,0.256185955135152,0.107589148450643,0.322677596472204,0.345003322698176,0.744389766827226,0.543382579926401,0.742381467251107,0.543963073054329,0.672556058270857,0.64941472094506,0.976349651580676,0.508847259217873,0.267357557779178,0.174191756406799,0.592693649465218,0.956291342386976,0.324025993933901,0.639978443272412
"KDL_63510","CMS2",0.530198380313707,0.158749713909346,0.234154806508396,0.579179038156427,0.744764038522908,0.599639980226167,0.298532966267299,0.155736636796514,0.519784394910177,0.387047365391419,0.515334344357173,0.427884221466853,0.14067643834278,0.18000982189551,0.088557620998472,0.501056635286659,0.689295425079763,0.296692583011463,0.690311587648466,0.901892523514107,0.444766311673447,0.488163534086198,0.993006921140477,0.639306822791696,0.0450755946803838,0.0299345573876053,0.969208189519122,0.0540198336821049,0.28122947178781,0.911376168718562,0.409807212185115,0.0809755956288427,0.0938286676537246,0.774640748277307,0.938335974467918,0.557362044230103,0.521646191366017,0.390185249969363,0.164367129793391,0.416417646920308
"NBF_5743","CMS2",0.208751506550326,0,0.398943285494987,0.7554225596711,0.350827564280125,0.62038256494752,0.496699443407026,0.26367121054101,0.271164535455837,0.434200627026942,0.333362260055745,0.456783223079936,0.655436952598393,0.119941439246759,0.735790259670466,0.906276349909604,0.202156762592494,0.059832752449438,0.220520439557731,0.011290489230305,0.950920745963231,0.507045849692076,0.330128206638619,0.70668613538146,0.980087105417624,0.388328201137483,0.0422315425239503,0.713573333341628,0.186904581496492,0.20198516221717,0.810051421169192,0.988265253603458,0.929158203070983,0.213752774754539,0.658723110100254,0.199062155093998,0.838341334601864,0.559949748916551,0.0583251479547471,0.481182482792065
